test_start,rank,run_name,valid_loss_best,test_sharpe_gross,test_sharpe_net,test_calmar_gross,test_calmar_net
2020,12,chocolate-sweep-64,1.6938370983355573,1.357920093869235,0.7884880596604027,3.3469924926757812,2.064834531523922
2020,13,whole-sweep-62,1.6893587455242765,1.4247795189941486,0.7347178098726512,0.010961242951452732,1.2021781048366151
2020,14,celestial-sweep-92,1.6613669327490983,1.4275205051048725,0.5456635243545233,0.20114116370677948,1.2821498630942068
2020,15,neat-sweep-25,1.6465081924935228,1.3119427856043495,0.8906761359857879,2.598182678222656,1.809988115118988
2020,16,balmy-sweep-11,1.615963388495417,1.234007881726262,0.36040395240398304,4.345097064971924,1.2931825048969758
2020,17,different-sweep-50,1.5933660089542947,1.0404609119574566,0.4901536009992,4.232391834259033,2.0514170724913963
2020,18,golden-sweep-130,1.5379024200223292,0.9047661195671248,0.31298369242129365,1.3107913732528689,0.600116559334263
2020,19,leafy-sweep-45,1.464525015054866,1.1260691501558155,0.5852603354066538,3.0987439155578613,1.6309173679227724
2020,20,woven-sweep-29,1.4580470067218845,1.3509157874276985,0.5001010038872954,3.0552196502685547,1.0685417033201725
2020,21,stilted-sweep-2,1.43743071954705,1.505922884581169,0.9469705125193202,2.566526174545288,1.6039429374487173
2020,22,easy-sweep-8,1.4366059493834813,1.490675222613866,0.7287180944546846,0.008649812079966068,1.7815370561938662
2020,23,frosty-sweep-96,1.4329075751502864,0.745812669191707,0.026273963897189875,2.292889356613159,0.08128359056613385
2020,24,ethereal-sweep-136,1.3976060113310846,1.1209316128835412,0.7132110818341769,2.3284990787506104,1.5004372391039476
2020,25,fanciful-sweep-22,1.387493644081948,1.145236478154268,0.7208337310979848,0.662855327129364,1.0144528663451824
